ID,Expected
348,35
349,34
350,35
351,35
352,34
353,29
354,3
355,35
356,29
357,3
358,14
359,3
360,3
361,35
362,35
363,3
364,3
365,3
366,35
367,3
368,3
369,35
370,3
371,3
372,38
373,29
374,35
375,3
376,3
377,35
378,34
379,14
380,12
381,3
382,35
383,29
384,3
385,3
386,3
387,29
388,29
389,34
390,3
391,35
392,34
393,3
394,14
395,3
396,29
397,3
398,35
399,34
400,35
401,3
402,3
403,3
404,3
405,37
406,3
407,35
408,35
409,3
410,3
411,3
412,14
413,29
414,3
415,3
416,29
417,34
418,34
419,29
420,35
421,29
422,3
423,3
424,35
425,3
426,3
427,29
428,3
429,3
430,34
431,3
432,35
433,3
434,35
435,14
436,3
437,3
438,35
439,35
440,34
441,14
442,42
443,3
444,35
445,3
446,3
447,35
448,35
449,3
450,34
451,3
452,3
453,3
454,3
455,3
456,14
457,29
458,29
459,35
460,35
461,3
462,3
463,3
464,35
465,35
466,29
467,34
468,29
469,34
470,29
471,35
472,3
473,3
474,29
475,3
476,34
477,3
478,3
479,35
480,35
481,3
482,3
483,35
484,34
485,3
486,35
487,35
488,35
489,3
490,14
491,29
492,3
493,35
494,29
495,3
496,35
497,3
498,3
499,35
500,3
501,3
502,34
503,3
504,3
505,3
506,3
507,14
508,3
509,3
510,29
511,3
512,3
513,35
514,35
515,29
516,34
517,3
518,14
519,3
520,35
521,29
522,34
523,34
524,3
525,3
526,29
527,3
528,3
529,34
530,3
531,3
532,3
533,3
534,3
535,3
536,3
537,35
538,35
539,35
540,34
541,3
542,3
543,29
544,3
545,3
546,3
547,34
548,42
549,3
550,1
551,3
552,35
553,3
554,35
555,3
556,12
557,3
558,3
559,35
560,14
561,3
562,34
563,3
564,3
565,3
566,38
567,3
568,35
569,35
570,3
571,3
572,3
573,3
574,3
575,3
576,3
577,3
578,3
579,3
580,35
581,3
582,3
583,3
584,35
585,3
586,3
587,3
588,3
589,34
590,3
591,3
592,3
593,35
594,35
595,3
596,29
597,35
598,35
599,14
600,3
601,3
602,29
603,35
604,3
605,3
606,35
607,3
608,3
609,35
610,34
611,3
612,29
613,3
614,34
615,29
616,34
617,3
618,3
619,3
620,3
621,34
622,35
623,29
624,29
625,3
626,35
627,18
628,3
629,29
630,35
631,3
632,35
633,3
634,3
635,14
636,14
637,1
638,34
639,3
640,3
641,12
642,3
643,3
644,34
645,3
646,35
647,35
648,35
649,3
650,14
651,35
652,35
653,29
654,3
655,3
656,35
657,3
658,34
659,5
660,3
661,3
662,29
663,3
664,3
665,35
666,3
667,3
668,3
669,35
670,3
671,3
672,3
673,34
674,3
675,54
676,35
677,3
678,35
679,3
680,3
681,35
682,3
683,34
684,29
685,35
686,3
687,3
688,35
689,35
690,35
691,35
692,34
693,29
694,35
695,3
696,34
697,3
698,3
699,35
700,35
701,35
702,3
703,3
704,35
705,34
706,3
707,34
708,35
709,3
710,34
711,3
712,3
713,34
714,3
715,35
716,29
717,35
718,29
719,3
720,3
721,3
722,3
723,3
724,35
725,3
726,35
727,3
728,3
729,3
730,34
731,35
732,29
733,29
734,3
735,34
736,14
737,3
738,3
739,35
740,3
741,34
742,3
743,3
744,3
745,34
746,29
747,35
748,52
749,3
750,35
751,35
752,34
753,35
754,34
755,35
756,3
757,34
758,3
759,3
760,29
761,3
762,3
763,35
764,35
765,14
766,29
767,35
768,34
769,35
770,3
771,34
772,35
773,3
774,35
775,35
776,3
777,3
778,34
779,3
780,35
781,3
782,3
783,3
784,34
785,34
786,34
787,35
788,35
789,29
790,14
791,3
792,3
793,29
794,3
795,3
796,14
797,3
798,3
799,3
800,34
801,14
802,3
803,3
804,35
805,35
806,35
807,35
808,3
809,29
810,34
811,3
812,3
813,29
814,35
815,29
816,29
817,3
818,3
819,3
820,3
821,3
822,3
823,29
824,35
825,34
826,29
827,3
828,35
829,3
830,35
831,3
832,35
833,35
834,3
835,29
836,29
837,3
838,35
839,3
840,3
841,29
842,3
843,3
844,35
845,14
846,35
847,3
848,3
849,34
850,16
851,34
852,29
853,3
854,3
855,3
856,3
857,3
858,29
859,3
860,3
861,35
862,3
863,3
864,29
865,34
866,12
867,3
868,35
869,29
870,29
871,35
872,35
873,29
874,29
875,3
876,14
877,35
878,35
879,3
880,35
881,3
882,3
883,35
884,29
885,3
886,35
887,29
888,3
889,34
890,35
891,3
892,29
893,3
894,3
895,3
896,3
897,3
898,52
899,14
900,3
901,3
902,3
903,3
904,34
905,3
906,29
907,29
908,3
909,35
910,14
911,3
912,3
913,29
914,29
915,3
916,3
917,3
918,3
919,29
920,3
921,3
922,35
923,3
924,35
925,3
926,35
927,34
928,3
929,3
930,29
931,3
932,3
933,3
934,29
935,3
936,35
937,3
938,29
939,3
940,3
941,3
942,3
943,52
944,3
945,35
946,29
947,3
948,3
949,3
950,3
951,35
952,3
953,34
954,35
955,3
956,14
957,29
958,14
959,35
960,35
961,3
962,35
963,3
964,29
965,3
966,3
967,3
968,34
969,3
970,18
971,35
972,3
973,35
974,35
975,29
976,3
977,35
978,29
979,54
980,34
981,29
982,29
983,35
984,3
985,3
986,29
987,3
988,35
989,3
990,3
991,29
992,30
993,3
994,29
995,34
996,3
997,14
998,3
999,35
1000,3
1001,3
1002,35
1003,35
1004,29
1005,35
1006,3
1007,3
1008,3
1009,3
1010,29
1011,3
1012,35
1013,3
1014,29
1015,3
1016,3
1017,3
1018,35
1019,29
1020,1
1021,34
1022,3
1023,3
1024,29
1025,35
1026,35
1027,29
1028,12
1029,29
1030,3
1031,35
1032,3
1033,3
1034,3
1035,3
1036,35
1037,34
1038,29
1039,35
1040,3
1041,3
1042,3
1043,3
1044,35
1045,35
1046,3
1047,29
1048,34
1049,3
1050,29
1051,29
1052,3
1053,3
1054,34
1055,52
1056,35
1057,3
1058,3
1059,29
1060,29
1061,35
1062,29
1063,3
1064,3
1065,35
1066,3
1067,3
1068,3
1069,35
1070,29
1071,3
1072,29
1073,3
1074,29
1075,3
1076,3
1077,34
1078,3
1079,3
1080,3
1081,34
1082,3
1083,3
1084,35
1085,3
1086,35
1087,34
1088,3
1089,29
1090,35
1091,3
1092,29
1093,29
1094,35
1095,14
1096,3
1097,3
1098,3
1099,29
1100,35
1101,3
1102,3
1103,3
1104,29
1105,29
1106,29
1107,3
1108,3
1109,35
1110,29
1111,35
1112,3
1113,14
1114,3
1115,29
1116,3
1117,29
1118,3
1119,3
1120,3
1121,3
1122,29
1123,29
1124,35
1125,34
1126,34
1127,14
1128,30
1129,3
1130,3
1131,34
1132,3
1133,3
1134,3
1135,34
1136,35
1137,3
1138,3
1139,3
1140,3
1141,29
1142,35
1143,14
1144,29
1145,29
1146,35
1147,35
1148,29
1149,3
1150,3
1151,29
1152,34
1153,3
1154,35
1155,3
1156,3
1157,35
1158,3
1159,35
1160,3
1161,3
1162,3
1163,29
1164,35
1165,3
1166,35
1167,3
1168,29
1169,3
1170,29
1171,3
1172,34
1173,35
1174,35
1175,35
1176,29
1177,29
1178,29
1179,3
1180,3
1181,3
1182,3
1183,3
1184,3
1185,3
1186,3
1187,34
1188,35
1189,34
1190,12
1191,29
1192,35
1193,3
1194,3
1195,35
1196,3
1197,3
1198,35
1199,3
1200,29
1201,42
1202,35
1203,3
1204,35
1205,3
1206,3
1207,34
1208,29
1209,14
1210,3
1211,3
1212,34
1213,3
1214,35
1215,3
1216,3
1217,3
1218,3
1219,3
1220,3
1221,3
1222,35
1223,3
1224,34
1225,54
1226,34
1227,3
1228,35
1229,3
1230,3
1231,35
1232,3
1233,35
1234,3
1235,3
1236,34
1237,3
1238,29
1239,29
1240,3
1241,29
1242,3
1243,34
1244,3
1245,3
1246,3
1247,3
1248,3
1249,29
1250,35
1251,34
1252,35
1253,35
1254,3
1255,29
1256,3
1257,34
1258,35
1259,3
1260,34
1261,29
1262,29
1263,3
1264,3
1265,3
1266,35
1267,29
1268,3
1269,35
1270,3
1271,35
1272,29
1273,29
1274,35
1275,3
1276,3
1277,3
1278,3
1279,3
1280,35
1281,3
1282,3
1283,12
1284,34
1285,3
1286,3
1287,29
1288,3
1289,18
1290,34
1291,35
1292,3
1293,35
1294,34
1295,3
1296,3
1297,29
1298,3
1299,3
1300,35
1301,35
1302,3
1303,29
1304,34
1305,3
1306,3
1307,3
1308,29
1309,3
1310,3
1311,3
1312,3
1313,35
1314,3
1315,42
1316,35
1317,29
1318,3
1319,3
1320,3
1321,3
1322,3
1323,3
1324,29
1325,3
1326,3
1327,3
1328,34
1329,3
1330,3
1331,3
1332,3
1333,3
1334,35
1335,3
1336,3
1337,3
1338,3
1339,35
1340,29
1341,3
1342,3
1343,34
1344,12
1345,3
1346,35
1347,3
1348,3
1349,35
1350,29
1351,29
1352,12
1353,35
1354,14
1355,3
1356,29
1357,3
1358,14
1359,35
1360,3
1361,3
1362,3
1363,3
1364,3
1365,3
1366,3
1367,29
1368,3
1369,3
1370,35
1371,35
1372,3
1373,29
1374,35
1375,35
1376,35
1377,3
1378,29
1379,29
1380,3
1381,3
1382,34
1383,29
1384,29
1385,29
1386,14
1387,3
1388,29
1389,3
1390,14
1391,3
1392,3
1393,3
1394,35
1395,29
1396,29
1397,29
1398,3
1399,34
1400,35
1401,35
1402,37
1403,3
1404,14
1405,29
1406,1
1407,29
1408,3
1409,29
1410,3
1411,3
1412,3
1413,35
1414,35
1415,3
1416,29
1417,3
1418,29
1419,34
1420,35
1421,3
1422,35
1423,14
1424,29
1425,14
1426,3
1427,35
1428,3
1429,3
1430,14
1431,35
1432,34
1433,34
1434,29
1435,3
1436,3
1437,3
1438,29
1439,35
1440,3
1441,35
1442,3
1443,14
1444,35
1445,16
1446,3
1447,35
1448,3
1449,3
1450,29
1451,29
1452,3
1453,29
1454,34
1455,3
1456,3
1457,35
1458,3
1459,3
1460,35
1461,35
1462,29
1463,14
1464,34
1465,3
1466,3
1467,34
1468,29
1469,3
1470,3
1471,42
1472,35
1473,3
1474,3
1475,3
1476,35
1477,3
1478,29
1479,14
1480,3
1481,3
1482,35
1483,35
1484,35
1485,29
1486,29
1487,3
1488,35
1489,34
1490,29
1491,35
1492,29
1493,35
1494,14
1495,35
1496,35
1497,35
1498,3
1499,35
1500,35
1501,3
1502,35
1503,3
1504,3
1505,35
1506,14
1507,35
1508,35
1509,3
1510,34
1511,3
1512,35
1513,35
1514,35
1515,3
1516,3
1517,29
1518,3
1519,35
1520,35
1521,3
1522,35
1523,35
1524,14
1525,3
1526,3
1527,35
1528,29
1529,34
1530,3
1531,3
1532,3
1533,35
1534,35
1535,35
1536,29
1537,3
1538,3
1539,3
1540,3
1541,3
1542,35
1543,14
1544,35
1545,29
1546,3
1547,29
1548,3
1549,3
1550,3
1551,3
1552,3
1553,29
1554,3
1555,35
1556,34
1557,29
1558,3
1559,3
1560,3
1561,35
1562,35
1563,3
1564,3
1565,3
1566,34
1567,3
1568,34
1569,35
1570,3
1571,35
1572,3
1573,3
1574,35
1575,3
1576,3
1577,3
1578,3
1579,35
1580,3
1581,35
1582,35
1583,14
1584,3
1585,34
1586,35
1587,3
1588,54
1589,3
1590,3
1591,35
1592,35
1593,3
1594,29
1595,3
1596,14
1597,34
1598,3
1599,29
1600,29
1601,35
1602,29
1603,35
1604,35
1605,3
1606,35
1607,34
1608,3
1609,3
1610,35
1611,34
1612,34
1613,3
1614,35
1615,3
1616,3
1617,14
1618,29
1619,3
1620,29
1621,35
1622,3
1623,14
1624,3
1625,3
1626,3
1627,12
1628,3
1629,35
1630,35
1631,29
1632,14
1633,3
1634,3
1635,3
1636,3
1637,3
1638,3
1639,3
1640,3
1641,3
1642,29
1643,3
1644,35
1645,3
1646,29
1647,34
1648,3
1649,3
1650,35
1651,52
1652,35
1653,34
1654,3
1655,3
1656,29
1657,3
1658,34
1659,52
1660,3
1661,3
1662,35
1663,29
1664,29
1665,35
1666,3
1667,3
1668,29
1669,3
1670,34
1671,35
1672,34
1673,34
1674,3
1675,35
1676,3
1677,34
1678,3
1679,3
1680,35
1681,3
1682,3
1683,3
1684,3
1685,3
1686,3
1687,34
1688,29
1689,35
1690,3
1691,3
1692,35
1693,29
1694,34
1695,3
1696,3
1697,3
1698,14
1699,3
1700,35
1701,35
1702,3
1703,35
1704,3
1705,3
1706,29
1707,1
1708,3
1709,34
1710,35
1711,35
1712,29
1713,34
1714,3
1715,35
1716,3
1717,34
1718,3
1719,3
1720,35
1721,3
1722,34
1723,29
1724,3
1725,3
1726,14
1727,35
1728,3
1729,3
1730,29
1731,29
1732,29
1733,3
1734,3
1735,3
1736,3
1737,34
1738,3
1739,3
1740,3
1741,29
1742,34
1743,3
1744,14
1745,3
1746,3
1747,3
1748,3
1749,3
1750,3
1751,35
1752,3
1753,35
1754,3
1755,3
1756,3
1757,12
1758,35
1759,3
1760,29
1761,3
1762,35
1763,14
1764,3
1765,3
1766,34
1767,3
1768,29
1769,35
1770,3
1771,3
1772,3
1773,3
1774,29
1775,3
1776,3
1777,3
1778,29
1779,29
1780,3
1781,3
1782,35
1783,35
1784,34
1785,3
1786,35
1787,3
1788,35
1789,3
1790,3
1791,29
1792,3
1793,3
1794,35
1795,3
1796,35
1797,29
1798,3
1799,3
1800,3
1801,35
1802,29
1803,3
1804,3
1805,3
1806,3
1807,3
1808,3
1809,29
1810,34
1811,3
1812,34
1813,35
1814,3
1815,3
1816,35
1817,35
1818,3
1819,3
1820,3
1821,3
1822,12
1823,3
1824,35
1825,35
1826,35
1827,3
1828,35
1829,3
1830,3
1831,3
1832,35
1833,29
1834,3
1835,35
1836,3
1837,3
1838,29
1839,14
1840,14
1841,3
1842,29
1843,3
1844,35
1845,35
1846,35
1847,35
1848,29
1849,3
1850,35
1851,29
1852,16
1853,29
1854,29
1855,3
1856,34
1857,3
1858,29
1859,34
1860,14
1861,29
1862,34
1863,3
1864,3
1865,3
1866,35
1867,3
1868,3
1869,35
1870,3
1871,34
1872,12
1873,35
1874,3
1875,3
1876,35
1877,35
1878,18
1879,3
1880,3
1881,3
1882,29
1883,3
1884,3
1885,3
1886,3
1887,29
1888,3
1889,29
1890,3
1891,3
1892,3
1893,34
1894,3
1895,35
1896,3
1897,3
1898,35
1899,35
1900,38
1901,3
1902,3
1903,3
1904,35
1905,35
1906,35
1907,3
1908,3
1909,34
1910,34
1911,3
1912,29
1913,34
1914,3
1915,3
1916,54
1917,3
1918,34
1919,29
1920,29
1921,29
1922,3
1923,34
1924,3
1925,1
1926,3
1927,34
1928,3
1929,35
1930,3
1931,35
1932,14
1933,29
1934,3
1935,3
1936,3
1937,3
1938,3
1939,3
1940,35
1941,3
1942,3
1943,14
1944,3
1945,34
1946,3
1947,29
1948,3
1949,3
1950,3
1951,3
1952,29
1953,3
1954,3
1955,3
1956,3
1957,3
1958,29
1959,3
1960,3
1961,12
1962,34
1963,34
1964,3
1965,3
1966,35
1967,3
1968,3
1969,3
1970,35
1971,29
1972,3
1973,35
1974,14
1975,35
1976,3
1977,34
1978,3
1979,35
1980,34
1981,3
1982,35
1983,3
1984,34
1985,35
1986,3
1987,3
1988,35
1989,3
1990,29
1991,29
1992,35
1993,29
1994,3
1995,3
1996,3
1997,3
1998,3
1999,35
2000,3
2001,14
2002,3
2003,29
2004,3
2005,34
2006,29
2007,35
2008,3
2009,35
2010,3
2011,3
2012,3
2013,3
2014,16
2015,3
2016,34
2017,3
2018,34
2019,35
2020,3
2021,3
2022,3
2023,3
2024,29
2025,29
2026,14
2027,35
2028,3
2029,3
2030,34
2031,29
2032,29
2033,3
2034,3
2035,3
2036,3
2037,29
2038,34
2039,3
2040,3
2041,3
2042,35
2043,35
2044,34
2045,3
2046,3
2047,3
2048,3
2049,3
2050,29
2051,3
2052,3
2053,34
2054,29
2055,3
2056,34
2057,29
2058,1
2059,35
2060,3
2061,3
2062,35
2063,29
2064,29
2065,3
2066,3
2067,3
2068,3
2069,34
2070,35
2071,35
2072,3
2073,3
2074,29
2075,29
2076,35
2077,33
2078,29
2079,3
2080,34
2081,3
2082,34
2083,3
2084,3
2085,35
2086,3
2087,29
2088,35
2089,34
2090,34
2091,29
2092,3
2093,3
2094,14
2095,3
2096,35
2097,3
2098,35
2099,3
2100,35
2101,29
2102,34
2103,35
2104,35
2105,3
2106,35
2107,35
2108,35
2109,3
2110,3
2111,3
2112,3
2113,29
2114,3
2115,34
2116,34
2117,29
2118,35
2119,35
2120,3
2121,34
2122,29
2123,3
2124,3
2125,14
2126,35
2127,35
2128,29
2129,35
2130,14
2131,34
2132,35
2133,35
2134,29
2135,35
2136,35
2137,34
2138,35
2139,3
2140,3
2141,35
2142,35
2143,3
2144,35
2145,3
2146,3
2147,3
2148,3
2149,35
2150,38
2151,3
2152,29
2153,3
2154,3
2155,35
2156,14
2157,14
2158,35
2159,3
2160,34
2161,34
2162,34
2163,38
2164,3
2165,3
2166,34
2167,35
2168,3
2169,34
2170,34
2171,3
2172,3
2173,3
2174,3
2175,35
2176,29
2177,29
2178,34
2179,3
2180,3
2181,34
2182,34
2183,3
2184,35
2185,3
2186,3
2187,3
2188,35
2189,3
2190,35
2191,14
2192,35
2193,29
2194,29
2195,35
2196,29
2197,35
2198,38
2199,3
2200,35
2201,34
2202,3
2203,29
2204,29
2205,3
2206,35
2207,34
2208,12
2209,3
2210,3
2211,3
2212,29
2213,3
2214,34
2215,3
2216,29
2217,14
2218,3
2219,3
2220,3
2221,35
2222,3
2223,3
2224,3
2225,3
2226,35
2227,34
2228,35
2229,3
2230,14
2231,3
2232,3
2233,3
2234,34
2235,34
2236,29
2237,29
2238,14
2239,3
2240,3
2241,29
2242,3
2243,1
2244,35
2245,3
2246,34
2247,3
2248,3
2249,29
2250,3
2251,3
2252,3
2253,3
2254,35
2255,3
2256,29
2257,14
2258,35
2259,3
2260,35
2261,3
2262,3
2263,29
2264,35
2265,3
2266,35
2267,29
2268,3
2269,35
2270,34
2271,35
2272,3
2273,34
2274,35
2275,29
2276,3
2277,3
2278,34
2279,35
2280,29
2281,29
2282,3
2283,29
2284,3
2285,3
2286,34
2287,29
2288,34
2289,1
2290,29
2291,35
2292,35
2293,35
2294,3
2295,18
2296,35
2297,35
2298,42
2299,35
2300,29
2301,29
2302,29
2303,35
2304,34
2305,29
2306,3
2307,3
2308,3
2309,34
2310,3
2311,35
2312,3
2313,35
2314,34
2315,35
2316,3
2317,3
2318,14
2319,3
2320,34
2321,3
2322,3
2323,34
2324,35
2325,35
2326,29
2327,3
2328,12
2329,3
2330,3
2331,3
2332,52
2333,29
2334,3
2335,3
2336,35
2337,35
2338,35
2339,35
2340,34
2341,29
2342,3
2343,35
2344,3
2345,29
2346,3
2347,34
2348,3
2349,3
2350,3
2351,35
2352,29
2353,29
2354,3
2355,3
2356,3
2357,3
2358,3
2359,3
2360,3
2361,14
2362,3
2363,35
2364,3
2365,34
2366,3
2367,14
2368,29
2369,29
2370,34
2371,3
2372,35
2373,3
2374,3
2375,3
2376,18
2377,35
2378,34
2379,29
2380,3
2381,3
2382,3
2383,29
2384,35
2385,3
2386,35
2387,3
2388,29
2389,29
2390,3
2391,34
2392,14
2393,3
2394,34
2395,3
2396,3
2397,14
2398,3
2399,34
2400,14
2401,35
2402,12
2403,3
2404,35
2405,3
2406,3
2407,29
2408,35
2409,3
2410,34
2411,3
2412,30
2413,3
2414,34
2415,3
2416,29
2417,29
2418,14
2419,18
2420,3
2421,3
2422,3
2423,14
2424,29
2425,3
2426,29
2427,3
2428,3
2429,3
2430,34
2431,35
2432,34
2433,35
2434,3
2435,3
2436,38
2437,29
2438,35
2439,3
2440,14
2441,3
2442,35
2443,29
2444,3
2445,29
2446,3
2447,3
2448,3
2449,29
2450,34
2451,35
2452,35
2453,35
2454,3
2455,35
2456,14
2457,35
2458,35
2459,35
2460,3
2461,3
2462,35
2463,35
2464,3
2465,3
2466,12
2467,3
2468,3
2469,29
2470,3
2471,3
2472,3
2473,34
2474,3
2475,35
2476,3
2477,34
2478,29
2479,3
2480,35
2481,35
2482,35
2483,34
2484,35
2485,3
2486,3
2487,35
2488,34
2489,29
2490,3
2491,3
2492,3
2493,3
2494,29
2495,3
2496,35
2497,35
2498,35
2499,3
2500,35
2501,3
2502,3
2503,3
2504,3
2505,54
2506,35
2507,35
2508,35
2509,35
2510,3
2511,35
2512,3
2513,3
2514,35
2515,35
2516,3
2517,35
2518,35
2519,3
2520,3
2521,3
2522,29
2523,3
2524,35
2525,3
2526,34
2527,3
2528,34
2529,3
2530,3
2531,3
2532,14
2533,34
2534,35
2535,3
2536,3
2537,3
2538,3
2539,35
2540,35
2541,34
2542,3
2543,29
2544,29
2545,3
2546,29
2547,3
2548,35
2549,14
2550,34
2551,3
2552,14
2553,29
2554,34
2555,35
2556,35
2557,3
2558,3
2559,3
2560,3
2561,29
2562,29
2563,29
2564,3
2565,3
2566,35
2567,29
2568,3
2569,29
2570,3
2571,35
2572,3
2573,14
2574,3
2575,34
2576,3
2577,35
2578,3
2579,3
2580,34
2581,3
2582,29
2583,14
2584,29
2585,3
2586,3
2587,29
2588,35
2589,3
2590,33
2591,34
2592,34
2593,3
2594,34
2595,3
2596,3
2597,3
2598,3
2599,3
2600,29
2601,3
2602,35
2603,34
2604,29
2605,3
2606,29
2607,34
2608,34
2609,34
2610,35
2611,3
2612,3
2613,3
2614,3
2615,35
2616,29
2617,29
2618,29
2619,14
2620,35
2621,35
2622,3
2623,35
2624,35
2625,35
2626,29
2627,29
2628,3
2629,29
2630,29
2631,3
2632,14
2633,35
2634,34
2635,3
2636,35
2637,3
2638,3
2639,35
2640,35
2641,35
2642,34
2643,3
2644,3
2645,34
2646,3
2647,35
2648,3
2649,34
2650,30
2651,34
2652,35
2653,3
2654,3
2655,35
2656,29
2657,29
2658,35
2659,14
2660,35
2661,3
2662,35
2663,35
2664,3
2665,3
2666,3
2667,3
2668,3
2669,3
2670,35
2671,29
2672,3
2673,35
2674,3
2675,3
2676,3
2677,35
2678,3
2679,34
2680,29
2681,34
2682,1
2683,34
2684,3
2685,3
2686,3
2687,34
2688,35
2689,1
2690,29
2691,3
2692,3
2693,3
2694,3
2695,35
2696,29
2697,3
2698,3
2699,29
2700,35
2701,35
2702,29
2703,3
2704,33
2705,29
2706,14
2707,35
2708,14
2709,3
2710,29
2711,35
2712,3
2713,14
2714,3
2715,29
2716,35
2717,3
2718,35
2719,35
2720,34
2721,3
2722,3
2723,35
2724,3
2725,35
2726,35
2727,35
2728,3
2729,3
2730,35
2731,34
2732,34
2733,29
2734,3
2735,35
2736,34
2737,3
2738,3
2739,14
2740,3
2741,3
2742,29
2743,12
2744,3
2745,34
2746,35
2747,3
2748,42
2749,34
2750,3
2751,3
2752,12
2753,34
2754,34
2755,29
2756,3
2757,18
2758,35
2759,3
2760,3
2761,35
2762,3
2763,3
2764,35
2765,3
2766,29
2767,29
2768,3
2769,34
2770,35
2771,3
2772,3
2773,3
2774,34
2775,29
2776,3
2777,29
2778,3
2779,29
2780,3
2781,3
2782,29
2783,34
2784,29
2785,3
2786,3
2787,3
2788,3
2789,35
2790,35
2791,29
2792,29
2793,35
2794,34
2795,3
2796,3
2797,14
2798,3
2799,35
2800,3
2801,29
2802,3
2803,34
2804,35
2805,3
2806,54
2807,34
2808,35
2809,3
2810,3
2811,3
2812,14
2813,3
2814,14
2815,3
2816,3
2817,34
2818,3
2819,29
2820,35
2821,3
2822,35
2823,35
2824,35
2825,3
2826,34
2827,3
2828,3
2829,35
2830,34
2831,3
2832,3
2833,35
2834,35
2835,35
2836,14
2837,3
2838,3
2839,14
2840,29
2841,29
2842,35
2843,3
2844,29
2845,34
2846,3
2847,3
2848,35
2849,3
2850,35
2851,3
2852,35
2853,35
2854,3
2855,3
2856,3
2857,3
2858,29
2859,34
2860,3
2861,35
2862,3
2863,3
2864,3
2865,3
2866,35
2867,3
2868,35
2869,35
2870,29
2871,34
2872,3
2873,29
2874,14
2875,35
2876,3
2877,14
2878,3
2879,34
2880,34
2881,3
2882,34
2883,3
2884,3
2885,29
2886,3
2887,3
2888,35
2889,29
2890,35
2891,35
2892,3
2893,34
2894,3
2895,3
2896,29
2897,3
2898,3
2899,34
2900,3
2901,3
2902,35
2903,3
2904,29
2905,35
2906,3
2907,35
2908,34
2909,29
2910,35
2911,3
2912,14
2913,3
2914,3
2915,16
2916,29
2917,34
2918,34
2919,3
2920,3
2921,29
2922,3
2923,3
2924,3
2925,35
2926,35
2927,34
2928,3
2929,3
2930,3
2931,3
2932,29
2933,34
2934,35
2935,3
2936,35
2937,35
2938,34
2939,3
2940,35
2941,35
2942,35
2943,3
2944,29
2945,3
2946,3
2947,3
2948,3
2949,34
2950,34
2951,3
2952,3
2953,35
2954,3
2955,34
2956,30
2957,29
2958,3
2959,35
2960,3
2961,35
2962,29
2963,3
2964,3
2965,35
2966,3
2967,3
2968,3
2969,54
2970,35
2971,35
2972,34
2973,35
2974,1
2975,1
2976,3
2977,29
2978,35
2979,3
2980,3
2981,3
2982,35
2983,3
2984,29
2985,3
2986,35
2987,14
2988,3
2989,34
2990,16
2991,3
2992,35
2993,3
2994,34
2995,3
2996,3
